zip_code,min_medicare_pricing_for_new_patient,max_medicare_pricing_for_new_patient,mode_medicare_pricing_for_new_patient,min_copay_for_new_patient,max_copay_for_new_patient,mode_copay_for_new_patient,most_utilized_procedure_code_for_new_patient,min_medicare_pricing_for_established_patient,max_medicare_pricing_for_established_patient,mode_medicare_pricing_for_established_patient,min_copay_for_established_patient,max_copay_for_established_patient,mode_copay_for_established_patient,most_utilized_procedure_code_for_established_patient
1022,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1026,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1027,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1028,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1029,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1030,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1031,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1032,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1033,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1034,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1035,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1036,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1037,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1038,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1039,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1040,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1041,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1050,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1053,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1054,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1056,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1057,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1059,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1060,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1061,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1062,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1063,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1066,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1068,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1069,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1070,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1071,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1072,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1073,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1074,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1075,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1077,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1079,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1080,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1081,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1082,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1083,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1084,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1085,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1086,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1088,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1089,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1090,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1092,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1093,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1094,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1095,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1096,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1097,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1098,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1101,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1102,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1103,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1104,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1105,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1106,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1107,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1108,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1109,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1111,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1114,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1115,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1116,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1118,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1119,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1128,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1129,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1133,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1138,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1139,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1144,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1151,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1152,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1195,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1199,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1201,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1202,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1203,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1220,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1222,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1223,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1224,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1225,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1226,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1227,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1229,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1230,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1235,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1236,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1237,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1238,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1240,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1242,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1243,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1244,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1245,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1247,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1252,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1253,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1254,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1255,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1256,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1257,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1258,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1259,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1260,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1262,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1263,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1264,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1266,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1267,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1270,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1301,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1302,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1330,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1331,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1337,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1338,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1339,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1340,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1341,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1342,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1343,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1344,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1346,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1347,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1349,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1350,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1351,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1354,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1355,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1360,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1364,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1366,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1367,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1368,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1369,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1370,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1373,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1375,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1376,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1378,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1379,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1380,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1420,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1430,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1436,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1438,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1440,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1441,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1451,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1452,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1453,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1462,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1467,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1468,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1473,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1475,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1477,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1501,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1503,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1504,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1505,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1506,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1507,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1508,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1509,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1510,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1515,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1516,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1517,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1518,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1519,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1520,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1521,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1522,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1523,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1524,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1525,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1526,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1527,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1529,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1531,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1532,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1534,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1535,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1536,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1537,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1538,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1540,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1541,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1542,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1543,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1545,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1546,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1550,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1560,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1561,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1562,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1564,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1566,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1568,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1569,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1570,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1571,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1580,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1581,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1582,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1583,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1585,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1586,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1588,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1590,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1601,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1602,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1603,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1604,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
1605,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,103.48,4.778,36.21,25.87,99214
